Glottocode	Sources	Latitude	Longitude	Family	Macroarea
iris1253	29	53.2186	-7.61509	Indo-European [indo1319]	eurasia
sout2895	22	-3.23411	129.148	Austronesian [aust1307]	pacific
bugl1243	14	8.57695	-81.25648	Chibchan [chib1249]	northamerica
piap1246	29	4.37718	-68.5953	Arawakan [araw1281]	southamerica
west2644	9	16.2495	-97.3244	Otomanguean [otom1299]	northamerica
nucl1235	88	40.0	45.0	Indo-European [indo1319]	eurasia
chey1247	34	45.5321	-106.659	Algic [algi1248]	northamerica
vasa1239	15	21.3624	73.8652	Indo-European [indo1319]	eurasia
chil1280	13	51.98952	-123.24458	Athabaskan-Eyak-Tlingit [atha1245]	northamerica
bouy1240	40	24.8484	106.187	Tai-Kadai [taik1256]	eurasia
nige1255	7	6.69736	11.3161	Atlantic-Congo [atla1278]	africa
chol1282	26	17.4897	-92.4698	Mayan [maya1287]	northamerica
duru1249	7	-4.09629	39.322	Atlantic-Congo [atla1278]	africa
chra1242	8	10.8021	107.293	Austroasiatic [aust1305]	eurasia
okuu1243	11	6.23712	10.5096	Atlantic-Congo [atla1278]	africa
coro1247	4	-8.57647	-77.9864	Quechuan [quec1387]	southamerica
sout2958	7	53.1763	-124.452	Athabaskan-Eyak-Tlingit [atha1245]	northamerica
tagb1258	8	9.54263	118.497	Austronesian [aust1307]	pacific
wata1253	11	-4.02591	144.583	Ramu [ramu1234]	pacific
yape1248	43	9.55811	138.125	Austronesian [aust1307]	pacific
nene1249	52	66.1775	71.0234	Uralic [ural1272]	eurasia
nana1257	25	48.43426	134.79726	Tungusic [tung1282]	eurasia
dama1278	10	20.396759	72.84146	Indo-European [indo1319]	eurasia
chuk1273	41	68.6436	170.045	Chukotko-Kamchatkan [chuk1271]	eurasia
hawa1245	45	19.6297	-155.43	Austronesian [aust1307]	pacific
olut1240	4	17.8937	-94.8863	Mixe-Zoque [mixe1284]	northamerica
mitl1236	8	16.86849	-96.29434	Otomanguean [otom1299]	northamerica
coca1259	36	-4.5	-74.0	Tupian [tupi1275]	southamerica
coma1245	19	34.0	-101.0	Uto-Aztecan [utoa1244]	northamerica
abid1235	8	5.65656	-4.58421	Atlantic-Congo [atla1278]	africa
shar1245	20	-9.8626	-71.1232	Pano-Tacanan [pano1259]	southamerica
noma1263	18	-11.5349	-74.4371	Arawakan [araw1281]	southamerica
lolo1261	5	-17.0232	35.9451	Atlantic-Congo [atla1278]	africa
makh1260	4	-14.251	36.5249	Atlantic-Congo [atla1278]	africa
mwan1247	18	-12.5821	40.4601	Atlantic-Congo [atla1278]	africa
nyun1248	10	-16.4757	33.0233	Atlantic-Congo [atla1278]	africa
yaka1272	80	3.6515	17.2713	Atlantic-Congo [atla1278]	africa
jola1262	25	12.5089	-16.5539	Atlantic-Congo [atla1278]	africa
mali1285	16	17.2122	-98.6322	Otomanguean [otom1299]	northamerica
tezo1238	12	17.6155	-97.9002	Otomanguean [otom1299]	northamerica
sanm1287	22	16.2129	-95.0077	Huavean [huav1256]	northamerica
dual1243	43	4.10208	9.61877	Atlantic-Congo [atla1278]	africa
doya1240	14	8.68604	13.0768	Atlantic-Congo [atla1278]	africa
akoo1248	21	4.9243	9.65522	Atlantic-Congo [atla1278]	africa
shil1265	48	9.85472	31.7926	Nilotic [nilo1247]	africa
haro1237	3	13.2201	108.995	Austronesian [aust1307]	eurasia
thul1246	9	27.5389	87.6063	Sino-Tibetan [sino1245]	eurasia
nort3142	30	36.2986	42.0047	Afro-Asiatic [afro1255]	eurasia
murs1242	15	5.69801	36.0971	Surmic [surm1244]	africa
shin1264	39	34.6515	75.287	Indo-European [indo1319]	eurasia
ayiw1239	33	-10.282595	166.328715	Austronesian [aust1307]	pacific
gela1263	16	-9.04587	160.186	Austronesian [aust1307]	pacific
moke1242	35	10.1474	98.6765	Austronesian [aust1307]	eurasia
pile1238	13	-10.173335	166.247188	Austronesian [aust1307]	pacific
raka1237	10	-10.03	-161.09	Austronesian [aust1307]	pacific
tiko1237	27	-12.2766	168.822	Austronesian [aust1307]	pacific
ulit1238	24	9.961388	139.603611	Austronesian [aust1307]	pacific
woge1237	29	-3.20238	144.089	Austronesian [aust1307]	pacific
teda1241	13	18.0426	14.7717	Saharan [saha1256]	africa
kola1285	5	-5.48833	134.592	Austronesian [aust1307]	pacific
tour1242	10	7.76747	-7.33105	Mande [mand1469]	africa
dobe1238	6	-6.32531	134.638	Austronesian [aust1307]	pacific
negi1245	15	52.96584	139.20575	Tungusic [tung1282]	eurasia
darg1241	25	42.4257	47.4388	Nakh-Daghestanian [nakh1245]	eurasia
dhar1248	11	-23.307	150.593	Pama-Nyungan [pama1250]	australia
mosk1236	8	-1.62201	133.145	East Bird's Head [east1459]	pacific
halh1238	61	48.32397	106.28874	Mongolic-Khitan [mong1349]	eurasia
west2650	5	12.4771	104.026	Austronesian [aust1307]	eurasia
nort2980	7	-11.2132	-75.8128	Quechuan [quec1387]	southamerica
dege1248	11	62.0697	-160.044	Athabaskan-Eyak-Tlingit [atha1245]	northamerica
lika1243	29	2.13777	27.6088	Atlantic-Congo [atla1278]	africa
puni1241	6	36.527295	10.356444	Afro-Asiatic [afro1255]	africa
ilia1236	6	7.34448	124.766	Austronesian [aust1307]	pacific
maza1304	8	10.175	13.6873	Afro-Asiatic [afro1255]	africa
gbay1287	11	6.61896	17.645	Atlantic-Congo [atla1278]	africa
ibal1244	8	16.4263	120.695	Austronesian [aust1307]	pacific
cent2144	18	19.7357	-100.018	Otomanguean [otom1299]	northamerica
mich1246	5	19.7239	-100.293	Otomanguean [otom1299]	northamerica
sanj1281	4	16.46073	-97.95446	Otomanguean [otom1299]	northamerica
alco1235	7	17.3687	-98.3969	Otomanguean [otom1299]	northamerica
sanl1248	4	18.6812	-97.5459	Otomanguean [otom1299]	northamerica
ayau1235	3	18.0993	-96.5952	Otomanguean [otom1299]	northamerica
aloa1235	3	17.4137	-96.7438	Otomanguean [otom1299]	northamerica
chin1286	18	45.1729	-119.166	Chinookan [chin1490]	northamerica
uppe1438	7	62.2976	-155.951	Athabaskan-Eyak-Tlingit [atha1245]	northamerica
dizi1235	27	6.1405	35.5763	Dizoid [dizo1235]	africa
east2332	11	17.1311	105.671	Austroasiatic [aust1305]	eurasia
jamt1238	9	63.12	14.56	Indo-European [indo1319]	eurasia
abun1252	23	-0.57073	132.416		pacific
obom1235	3	7.29141	125.09	Austronesian [aust1307]	pacific
ledo1238	11	-1.03033	120.132	Austronesian [aust1307]	pacific
bwan1241	13	-10.6599	151.034	Austronesian [aust1307]	pacific
dutc1256	119	52.0	5.0	Indo-European [indo1319]	eurasia
teen1242	15	9.84556	-3.71183	Atlantic-Congo [atla1278]	africa
baba1266	10	5.97863	10.2869	Atlantic-Congo [atla1278]	africa
ayor1240	55	-19.220055	-60.217495	Zamucoan [zamu1243]	southamerica
nort2945	7	64.77955	-161.80666	Eskimo-Aleut [eski1264]	northamerica
temb1270	12	-1.91863	28.5778	Atlantic-Congo [atla1278]	africa
koor1239	10	5.80545	37.8679	Ta-Ne-Omotic [gong1255]	africa
yamd1240	20	-7.73722	131.44	Austronesian [aust1307]	pacific
esto1258	35	58.55	25.82	Uralic [ural1272]	eurasia
abad1241	16	-9.03389	146.992	Austronesian [aust1307]	pacific
seda1262	18	14.7793	108.027	Austroasiatic [aust1305]	eurasia
esee1248	37	-11.7268	-67.515	Pano-Tacanan [pano1259]	southamerica
toll1241	20	14.6686	-87.0372	Jicaquean [jica1245]	northamerica
tepe1279	2	17.7115	-96.5404	Otomanguean [otom1299]	northamerica
lamb1276	14	-6.1715	-79.468	Quechuan [quec1387]	southamerica
yuwa1244	22	5.63879	-65.4267		southamerica
lako1247	41	46.3699	-103.95	Siouan [siou1252]	northamerica
sout2640	22	32.8977	46.5976	Indo-European [indo1319]	eurasia
cent1992	15	12.6313	107.301	Austroasiatic [aust1305]	eurasia
rade1240	14	12.979	108.41	Austronesian [aust1307]	eurasia
hadr1235	4	15.528	47.603	Afro-Asiatic [afro1255]	eurasia
aulu1238	6	-16.3579	167.697	Austronesian [aust1307]	pacific
bebe1252	12	-5.63282	150.323	Austronesian [aust1307]	pacific
boga1247	8	-5.54487	142.255		pacific
burm1263	6	-16.41653	167.73124	Austronesian [aust1307]	pacific
cosa1234	4	21.616667	101.566667	Sino-Tibetan [sino1245]	eurasia
dibi1240	5	-7.82096	142.779		pacific
gela1264	8	26.574605	107.239537	Tai-Kadai [taik1256]	eurasia
kibi1239	10	-7.45276	144.296		pacific
kile1243	8	47.585	132.48	Tungusic [tung1282]	eurasia
lete1241	7	-16.4339	167.566	Austronesian [aust1307]	pacific
lizu1234	5	28.333425	101.350309	Sino-Tibetan [sino1245]	eurasia
malu1245	8	-15.9813	167.208	Austronesian [aust1307]	pacific
pawa1255	10	-6.88021	145.081		pacific
pura1257	25	-7.59133	145.036		pacific
redg1235	12	23.1868	104.993	Tai-Kadai [taik1256]	eurasia
sadu1234	6	24.3	102.0	Sino-Tibetan [sino1245]	eurasia
sile1255	6	-4.98243	145.225	Nuclear Trans New Guinea [nucl1709]	pacific
tana1288	12	-2.5523	133.18		pacific
unua1237	6	-16.2638	167.599	Austronesian [aust1307]	pacific
valp1237	3	-14.712	166.606	Austronesian [aust1307]	pacific
vuna1239	2	-14.8477	166.691	Austronesian [aust1307]	pacific
vure1239	16	-13.905677	167.451412	Austronesian [aust1307]	pacific
ache1246	29	-25.5865	-56.4697	Tupian [tupi1275]	southamerica
aerr1238	1	25.254	69.029	Indo-European [indo1319]	eurasia
alvi1241	1	35.0075	50.3794	Indo-European [indo1319]	eurasia
amar1272	9	-5.55778	148.68	Austronesian [aust1307]	pacific
ambe1247	8	5.94043	9.62028	Atlantic-Congo [atla1278]	africa
ando1255	17	-3.29664	-76.6056	Zaparoan [zapa1251]	southamerica
arbe1236	23	38.911	16.7164	Indo-European [indo1319]	eurasia
arva1236	8	38.283	23.3703	Indo-European [indo1319]	eurasia
ashk1246	10	35.10699	70.542035	Indo-European [indo1319]	eurasia
asht1244	4	37.7469	48.6808	Indo-European [indo1319]	eurasia
asun1236	3	16.8762	-96.8704	Otomanguean [otom1299]	northamerica
babi1235	4	55.0997	-126.41	Athabaskan-Eyak-Tlingit [atha1245]	northamerica
baje1238	3	33.9498	42.9867	Indo-European [indo1319]	eurasia
balk1252	59	42.67	21.17	Indo-European [indo1319]	eurasia
balt1257	14	60.0	38.0	Indo-European [indo1319]	eurasia
bang1363	11	14.8116	-3.77092		africa
bash1263	16	32.0	53.0	Indo-European [indo1319]	eurasia
bate1261	4	34.9582	72.92674	Indo-European [indo1319]	eurasia
bath1244	8	17.4485	53.119	Afro-Asiatic [afro1255]	eurasia
bell1243	25	52.3448	-126.689	Salishan [sali1255]	northamerica
bhad1241	20	33.2851	75.8707	Indo-European [indo1319]	eurasia
bhay1238	1	25.482	69.31	Indo-European [indo1319]	eurasia
bish1244	6	24.4578	92.0157	Indo-European [indo1319]	eurasia
bomk1234	15	9.27518	-11.59696	Atlantic-Congo [atla1278]	africa
bote1238	11	27.7074	84.348	Indo-European [indo1319]	eurasia
brok1247	6	34.5308	76.6026	Indo-European [indo1319]	eurasia
budu1248	3	41.2272	48.3353	Nakh-Daghestanian [nakh1245]	eurasia
bull1247	6	9.0	-13.16	Atlantic-Congo [atla1278]	africa
buru1296	53	36.2161	74.8236		eurasia
camp1261	21	39.0566	9.03935	Indo-European [indo1319]	eurasia
cani1243	15	-14.3058	-64.944455		southamerica
capp1239	7	38.73	35.45	Indo-European [indo1319]	eurasia
cata1286	15	34.9685	-80.8857	Siouan [siou1252]	northamerica
cham1307	4	32.5476	76.1796	Indo-European [indo1319]	eurasia
chil1275	5	35.2494	73.3344	Indo-European [indo1319]	eurasia
chip1241	14	47.347	-94.2738	Algic [algi1248]	northamerica
chit1248	21	30.3386	-90.9123		northamerica
chur1258	3	32.8969	76.1124	Indo-European [indo1319]	eurasia
cimb1238	12	45.921	11.324	Indo-European [indo1319]	eurasia
coeu1236	11	47.2958	-116.715	Salishan [sali1255]	northamerica
como1259	7	49.7233	-124.967	Salishan [sali1255]	northamerica
cond1242	5	-28.289642	152.151281	Pama-Nyungan [pama1250]	australia
cors1241	9	41.7	9.25537	Indo-European [indo1319]	eurasia
daha1247	8	15.732898	40.081897	Afro-Asiatic [afro1255]	africa
dale1238	29	61.291358	13.830399	Indo-European [indo1319]	eurasia
dame1241	7	35.299	71.6806	Indo-European [indo1319]	eurasia
dara1250	13	27.8623	84.1357	Indo-European [indo1319]	eurasia
dido1241	15	42.2646	45.8096	Nakh-Daghestanian [nakh1245]	eurasia
diti1235	12	48.67	-124.75	Wakashan [waka1280]	northamerica
doma1260	14	36.3258	74.7984	Indo-European [indo1319]	eurasia
east2328	25	55.8307	48.405	Uralic [ural1272]	eurasia
east2534	43	62.1735	-75.6139	Eskimo-Aleut [eski1264]	northamerica
elot1235	4	16.8693	-97.1912	Otomanguean [otom1299]	northamerica
esht1238	3	35.7267	50.3677	Indo-European [indo1319]	eurasia
fort1240	4	-15.4484	166.931	Austronesian [aust1307]	pacific
friu1240	15	46.1473	13.0493	Indo-European [indo1319]	eurasia
gadd1242	13	32.36	76.5713	Indo-European [indo1319]	eurasia
gall1276	11	41.1131	9.24279	Indo-European [indo1319]	eurasia
gana1274	11	-21.8555	22.2003	Khoe-Kwadi [khoe1240]	africa
garh1243	23	30.5061	78.7201	Indo-European [indo1319]	eurasia
gawa1247	8	35.1982	71.5428	Indo-European [indo1319]	eurasia
gazi1243	20	34.0357	49.4553	Indo-European [indo1319]	eurasia
gitx1241	18	55.09	-128.08	Tsimshian [tsim1258]	northamerica
gowr1239	3	35.1243	73.1233	Indo-European [indo1319]	eurasia
goza1238	1	36.4133	50.6987	Indo-European [indo1319]	eurasia
gran1245	6	34.945491	70.703334	Indo-European [indo1319]	eurasia
gura1251	26	36.8377	44.4956	Indo-European [indo1319]	eurasia
guru1271	8	9.87332	10.162	Afro-Asiatic [afro1255]	africa
guwa1242	8	-21.35147706	142.5243782	Pama-Nyungan [pama1250]	australia
gwam1244	2	11.8081	5.07897	Atlantic-Congo [atla1278]	africa
gwii1239	17	-22.2708	21.9431	Khoe-Kwadi [khoe1240]	africa
hach1239	13	33.109444	139.791389	Japonic [japo1237]	eurasia
hadz1240	92	-3.83115	35.0458		africa
hais1244	17	53.964	-128.602	Wakashan [waka1280]	northamerica
halk1245	20	49.250402	-122.443668	Salishan [sali1255]	northamerica
hars1241	8	19.6511	56.1562	Afro-Asiatic [afro1255]	eurasia
harz1239	2	38.4341	48.2848	Indo-European [indo1319]	eurasia
hata1243	27	-1.13531	134.037	Hatam-Mansim [hata1242]	pacific
hawk1239	9	-33.11470744	150.4952383	Pama-Nyungan [pama1250]	australia
heil1246	14	51.7045	-127.221	Wakashan [waka1280]	northamerica
hela1238	12	27.9212	85.6289	Sino-Tibetan [sino1245]	eurasia
hind1267	1	31.016	77.144	Indo-European [indo1319]	eurasia
hoaa1235	19	-23.93447	24.69828	Kxa [kxaa1236]	africa
hoby1242	6	17.216	52.8334	Afro-Asiatic [afro1255]	eurasia
holo1240	15	-5.37545	28.3274	Atlantic-Congo [atla1278]	africa
huil1244	11	-40.0694	-72.767	Araucanian [arau1255]	southamerica
hula1244	8	31.9111	43.4865	Afro-Asiatic [afro1255]	eurasia
ikom1245	19	-1.94989	34.5361	Atlantic-Congo [atla1278]	africa
ishk1246	9	36.67	71.55	Indo-European [indo1319]	eurasia
istr1244	9	45.088	13.64	Indo-European [indo1319]	eurasia
istr1245	6	45.433	14.2	Indo-European [indo1319]	eurasia
isuf1235	18	3.96758	9.36535	Atlantic-Congo [atla1278]	africa
ixte1237	8	19.2146	-98.0272	Otomanguean [otom1299]	northamerica
jalk1242	4	10.5426	-5.21959	Mande [mand1469]	africa
jaun1243	7	30.5587	77.9084	Indo-European [indo1319]	eurasia
jeri1242	5	9.3957	-5.66717	Mande [mand1469]	africa
jude1255	11	43.1284	11.4723	Indo-European [indo1319]	eurasia
jude1256	14	42.068306	48.264749	Indo-European [indo1319]	eurasia
kaba1276	4	37.0529	49.7603	Indo-European [indo1319]	eurasia
kabi1260	14	-25.44486229	153.1539929	Pama-Nyungan [pama1250]	australia
kaja1247	1	35.8989	53.4785	Indo-European [indo1319]	eurasia
kala1372	26	35.6415	71.6657	Indo-European [indo1319]	eurasia
kala1373	20	35.5303	72.5738	Indo-European [indo1319]	eurasia
kari1303	3	38.5656	47.4329	Indo-European [indo1319]	eurasia
kark1256	16	12.0542	29.2074	Nubian [nubi1251]	africa
kash1274	15	54.2996	18.6163	Indo-European [indo1319]	eurasia
kati1270	22	35.4145	70.9826	Indo-European [indo1319]	eurasia
kema1243	8	-9.00299	125.159	Austronesian [aust1307]	pacific
khin1240	8	41.1801	48.0571	Nakh-Daghestanian [nakh1245]	eurasia
khis1238	6	9.72099	-4.05416	Atlantic-Congo [atla1278]	africa
khoi1250	1	36.8997	48.6212	Indo-European [indo1319]	eurasia
khow1242	15	36.0	72.0	Indo-European [indo1319]	eurasia
khun1255	10	36.6963	49.3742	Indo-European [indo1319]	eurasia
khva1239	4	42.2743	45.9977	Nakh-Daghestanian [nakh1245]	eurasia
kimm1246	9	9.79442	15.8936	Atlantic-Congo [atla1278]	africa
koch1253	3	27.094496	85.910081	Indo-European [indo1319]	eurasia
kokn1236	6	-16.181	141.608	Pama-Nyungan [pama1250]	australia
koro1296	5	29.441	53.008	Indo-European [indo1319]	eurasia
krym1236	13	34.099	34.509	Turkic [turk1311]	eurasia
kryt1240	6	41.1811	48.1846	Nakh-Daghestanian [nakh1245]	eurasia
kumh1238	7	27.8297	84.1357	Indo-European [indo1319]	eurasia
kumz1235	10	26.1602	56.4202	Indo-European [indo1319]	eurasia
kung1261	19	-21.92	18.0	Kxa [kxaa1236]	africa
kute1249	21	48.7892	-115.065		northamerica
kuun1236	6	-24.75108713	143.5365228	Pama-Nyungan [pama1250]	australia
ladi1250	24	46.60651	11.89498	Indo-European [indo1319]	eurasia
ladi1251	32	41.205	28.6632	Indo-European [indo1319]	eurasia
lamu1257	3	25.8	100.15	Sino-Tibetan [sino1245]	eurasia
lano1248	9	4.90934	100.986	Austroasiatic [aust1305]	eurasia
lari1253	14	27.6436	54.63449	Indo-European [indo1319]	eurasia
laru1238	1	10.5756	4.43514	Atlantic-Congo [atla1278]	africa
lasg1238	2	35.40153	52.99868	Indo-European [indo1319]	eurasia
lawi1235	4	15.306668	106.734345	Austroasiatic [aust1305]	eurasia
lazz1240	11	41.5004	41.9096	Kartvelian [kart1248]	eurasia
lill1248	14	50.7272	-122.04	Salishan [sali1255]	northamerica
lish1245	5	36.213298	44.065281	Afro-Asiatic [afro1255]	eurasia
lish1246	3	36.23	44.37	Afro-Asiatic [afro1255]	eurasia
lish1247	16	31.7745	35.2225	Afro-Asiatic [afro1255]	eurasia
logu1236	15	40.49	9.09957	Indo-European [indo1319]	eurasia
lowe1385	14	51.6621	13.9407	Indo-European [indo1319]	eurasia
lowe1436	9	-26.3	135.4	Pama-Nyungan [pama1250]	australia
luoc1235	1	5.9072	9.91259	Atlantic-Congo [atla1278]	africa
luwa1238	4	23.6322	58.4916	Indo-European [indo1319]	eurasia
maha1287	28	31.0088	77.5317	Indo-European [indo1319]	eurasia
majh1253	7	29.4559	80.3788	Indo-European [indo1319]	eurasia
malp1246	4	24.087	87.3507	Indo-European [indo1319]	eurasia
mang1387	5	8.38023	25.9024	Atlantic-Congo [atla1278]	africa
manm1238	5	22.0743	100.842	Austroasiatic [aust1305]	eurasia
mara1373	4	36.8259	49.9665	Indo-European [indo1319]	eurasia
megl1237	11	41.1174	22.3782	Indo-European [indo1319]	eurasia
mehr1241	21	16.793	52.473	Afro-Asiatic [afro1255]	eurasia
miam1252	16	40.0	-90.0	Algic [algi1248]	northamerica
mira1251	4	41.5375	-6.38371	Indo-European [indo1319]	eurasia
moch1255	17	46.1064	11.315	Indo-European [indo1319]	eurasia
mogh1245	9	34.25	62.28	Mongolic-Khitan [mong1349]	eurasia
munj1244	9	35.9321	70.9404	Indo-European [indo1319]	eurasia
muns1251	7	41.11	-74.17	Algic [algi1248]	northamerica
musl1236	15	41.425062	46.645589	Indo-European [indo1319]	eurasia
naha1262	2	20.4118	81.97747	Indo-European [indo1319]	eurasia
nalu1239	11	25.97	102.598	Sino-Tibetan [sino1245]	eurasia
namb1291	7	-19.0899	26.0394	Atlantic-Congo [atla1278]	africa
nata1252	13	33.4593	51.9538	Indo-European [indo1319]	eurasia
navw1234	4	-16.502947	167.554419	Austronesian [aust1307]	pacific
nayi1242	11	34.2212	53.521	Indo-European [indo1319]	eurasia
nija1241	8	-22.8558	120.831	Pama-Nyungan [pama1250]	australia
nisg1240	5	55.199	-129.192	Tsimshian [tsim1258]	northamerica
nngg1234	16	-29.70543	19.08408	Tuu [tuuu1241]	africa
nort1552	10	55.1928	-77.7505	Algic [algi1248]	northamerica
nort2626	55	54.6409	8.58489	Indo-European [indo1319]	eurasia
nort2971	9	-22.54	-58.98	Lengua-Mascoy [leng1261]	southamerica
nort2984	7	22.0968	-99.6434	Otomanguean [otom1299]	northamerica
nucl1706	9	31.3443	48.8128	Afro-Asiatic [afro1255]	eurasia
ormu1247	15	32.6819	69.3444	Indo-European [indo1319]	eurasia
paaa1242	9	11.0175	9.30091	Afro-Asiatic [afro1255]	africa
pang1282	4	32.9753	76.5569	Indo-European [indo1319]	eurasia
papa1238	14	20.5671	-97.2554	Totonacan [toto1251]	northamerica
para1299	5	36.0432	70.8805	Indo-European [indo1319]	eurasia
pary1242	9	36.4922	69.26	Indo-European [indo1319]	eurasia
patw1250	20	39.2143	-122.0094	Wintuan [wint1258]	northamerica
paun1241	9	-14.353747	-63.086994	Arawakan [araw1281]	southamerica
phal1254	17	35.5096	71.8421	Indo-European [indo1319]	eurasia
pica1241	10	50.2831	3.25085	Indo-European [indo1319]	eurasia
piem1238	23	45.4633	8.32366	Indo-European [indo1319]	eurasia
pipi1250	16	13.8931	-89.443	Uto-Aztecan [utoa1244]	northamerica
pirr1240	7	-25.48006595	142.5485119	Pama-Nyungan [pama1250]	australia
pont1253	13	41.266015	36.097421	Indo-European [indo1319]	eurasia
pras1239	9	35.420531	70.922783	Indo-European [indo1319]	eurasia
raza1238	1	36.267	50.002	Indo-European [indo1319]	eurasia
ring1244	6	-10.5515	123.311	Austronesian [aust1307]	pacific
roma1328	8	44.2349	11.7189	Indo-European [indo1319]	eurasia
rudb1238	2	37.0878	49.8801	Indo-European [indo1319]	eurasia
sama1295	6	25.012	102.2	Sino-Tibetan [sino1245]	eurasia
sand1273	54	-5.26918	35.4808		africa
sang1320	9	21.64	100.77	Sino-Tibetan [sino1245]	eurasia
sari1246	15	37.905	75.1449	Indo-European [indo1319]	eurasia
sass1235	10	40.748	8.39332	Indo-European [indo1319]	eurasia
sate1242	12	53.117	7.721	Indo-European [indo1319]	eurasia
savi1242	4	35.166757	71.461926	Indo-European [indo1319]	eurasia
scot1245	23	56.7574	-5.24366	Indo-European [indo1319]	eurasia
semn1249	17	35.5295	53.2868	Indo-European [indo1319]	eurasia
seve1240	8	53.9092	-89.9331	Algic [algi1248]	northamerica
shee1238	15	23.0399	114.814	Hmong-Mien [hmon1336]	eurasia
sheh1240	18	17.29154	53.99526	Afro-Asiatic [afro1255]	eurasia
shen1251	8	10.52559	8.63921	Atlantic-Congo [atla1278]	africa
shix1238	17	28.3895	100.4	Sino-Tibetan [sino1245]	eurasia
shor1247	13	53.70953	87.84468	Turkic [turk1311]	eurasia
shua1254	13	-21.52	26.0238	Khoe-Kwadi [khoe1240]	africa
shug1248	31	37.5018	71.7925	Indo-European [indo1319]	eurasia
shum1235	4	34.73008	70.782866	Indo-European [indo1319]	eurasia
sint1235	25	48.7	9.4	Indo-European [indo1319]	eurasia
sirm1239	2	31.1	77.17	Indo-European [indo1319]	eurasia
siva1239	8	30.08	52.92	Indo-European [indo1319]	eurasia
soii1239	26	31.8542	54.5964	Indo-European [indo1319]	eurasia
sonh1238	3	28.77817	81.21849	Indo-European [indo1319]	eurasia
soqo1240	16	12.4892	53.9168	Afro-Asiatic [afro1255]	africa
taba1259	17	42.0198	47.8379	Nakh-Daghestanian [nakh1245]	eurasia
tagi1241	18	27.986064	94.221711	Sino-Tibetan [sino1245]	eurasia
